date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2022-11-11,-2,-4.62,-4.9,-7.8,,-9,93,84.6,84,75,-5.3,-6.9,-6.9,-8.5,8,2.79,4,0,,,103.24,102.99,103.02,102.8,97.82,97.58,97.61,97.4,16100,15966.7,14500,12900,2.4,1.9,2,1.5,22.9,0,0,0,0,0,,,,07:04:00,1668179040,7.07,16:20:00,1668212400,16.33,9.27,1,1,-4,-4,-6,-6,,4,3.3,2,0,,,,,,,,
2022-11-10,-4.3,-5.49,-5.75,-7.2,,-11,83,78.3,78,73,-7.2,-8.7,-8.7,-10.1,9,3.79,4.5,0,,,103.4,103.28,103.23,103.05,97.94,97.83,97.78,97.62,16100,16100,16100,16100,2.2,1.8,1.8,1.5,23.8,0,0,0,0,0,,,,07:02:00,1668092520,7.03,16:22:00,1668126120,16.37,9.33,1,1,-5,-5,-9,-9,,4,4,4,4,,,,,,,,
2022-11-09,-5.3,-5.93,-7.35,-9.4,,-14,78,75.6,75.5,73,-9.2,-9.6,-9.6,-10,28,11.83,14,0,35,35,103.02,102.57,102.67,102.33,97.59,97.16,97.26,96.94,16100,16100,16100,16100,2.1,1.8,1.9,1.7,25.4,0,0,0,0,0,,,,07:00:00,1668006000,7,16:23:00,1668039780,16.38,9.38,1,1,-4,-3,-11,-10,,4,4,4,4,,,,,,,,
2022-11-08,-4.4,-7.1,-8.85,-13.3,,-14,91,81.7,80,69,-7.9,-9.8,-10.6,-13.2,24,11.79,12,0,37,35,102.68,102.5,102.42,102.17,97.27,97.09,97.03,96.79,16100,13991.7,8850,1600,3,2,2.3,1.6,26.9,0,0,0,0,0.5,,,,06:59:00,1667919540,6.98,16:25:00,1667953500,16.42,9.43,1,1,-2,-2,-11,-6,,4,3.3,2,0,,,,,,,,
2022-11-07,1.4,-3.41,-2.45,-6.3,,-14,93,87,85.5,78,-0.6,-5.3,-4.8,-9.1,46,27.54,29.5,13,58,35,102.13,101,101,99.88,96.75,95.72,95.72,94.69,16100,9283.3,8650,1200,1.6,1.5,1.5,1.4,20.4,0,0,0,0,0.4,,,,06:57:00,1667833020,6.95,16:26:00,1667867160,16.43,9.48,,,-3,0,-7,-6,,4,4,4,4,,,,,,,,
2022-11-06,1.9,-1.11,-2.8,-7.5,,-12,100,87.9,88,76,-1.3,-2.9,-4.5,-7.8,35,13.76,17.5,0,35,34,101.44,100.73,100.71,99.97,96.01,95.47,95.39,94.78,16100,13668,8250,400,2,1.7,1.8,1.5,20.8,0,0,0,0,0,,,,06:55:00,1667746500,6.92,16:28:00,1667780880,16.47,9.55,,,1,1,-4,-1,,4,3.8,2,0,,,,,,,,
2022-11-05,6,1.92,2.54,-0.9,,-4,100,86,77.5,55,2.6,-0.4,-0.5,-3.6,35,12.92,19.5,4,58,35,101.25,100.43,100.13,99.02,96,95.23,94.94,93.89,16100,12691.7,8250,400,1.8,1.6,1.4,1,15.5,0,0,0,0,10,,,,07:54:00,1667660040,7.9,17:29:00,1667694540,17.48,9.58,1,1,4,4,-4,-4,,4,3.2,2,0,,,,,,,,
2022-11-04,2.8,0.69,1.4,0,,,100,99.1,96,92,2.3,0.6,1.2,0.1,11,2.71,5.5,0,,,101.29,100.21,100.07,98.85,96.03,95,94.88,93.72,16100,7812.5,8450,800,1.9,1.3,1.4,1,16.6,0,0,0,0,15.1,,,,07:52:00,1667573520,7.87,17:31:00,1667608260,17.52,9.65,,,3,6,1,2,,4,4,4,4,,,,,,,,
2022-11-03,2.5,-2.2,-3.4,-9.3,,-10,99,83.5,76.5,54,0.2,-4.9,-4.8,-9.8,17,5.33,8.5,0,,,102.48,102.12,101.93,101.38,97.09,96.78,96.6,96.11,16100,12358.3,8850,1600,2,1.6,1.6,1.2,21.4,0,0,0,0,3,,,,07:50:00,1667487000,7.83,17:33:00,1667521980,17.55,9.72,1,1,5,5,0,2,,4,2.1,2,0,,,,,,,,
2022-11-02,6.1,-0.45,-0.4,-6.9,,-8,95,76.1,70,45,-2.1,-4.6,-4.9,-7.7,13,6.04,6.5,0,,,102.31,101.57,101.5,100.69,96.98,96.29,96.23,95.48,16100,16100,16100,16100,2,1.5,1.5,1,18.4,0,0,0,0,0,,,,07:49:00,1667400540,7.82,17:34:00,1667435640,17.57,9.75,1,1,4,5,-6,-6,,4,1.5,2,0,,,,,,,,
2022-11-01,8.4,4.22,3.95,-0.5,,-3,90,74.1,74.5,59,1.8,-0.1,-0.2,-2.1,15,7.12,7.5,0,,,100.7,100.6,100.58,100.46,95.5,95.43,95.4,95.3,16100,16100,16100,16100,1.8,1.5,1.6,1.3,14.1,0,0,0,0,0,,,,07:47:00,1667314020,7.78,17:36:00,1667349360,17.6,9.82,1,1,7,7,-2,-1,,4,2.2,2,0,,,,,,,,
2022-10-31,14.8,9.51,8.75,2.7,,,85,60.9,58.5,32,6,1.8,1.1,-3.9,35,9.54,17.5,0,55,24,100.82,100.58,100.52,100.22,95.69,95.45,95.42,95.15,16100,16100,16100,16100,1.8,1.6,1.6,1.3,9.2,0,3.8,1.8,0,0,,,,07:45:00,1667227500,7.75,17:38:00,1667263080,17.63,9.88,1,2,13,13,2,2,,4,2.9,2,0,,,,,,,,
2022-10-30,13.2,9.94,9.25,5.3,,,79,66,65.5,52,5.6,3.8,3.9,2.2,26,7.29,13,0,,,101.9,101.36,101.37,100.84,96.71,96.2,96.21,95.71,16100,16100,16100,16100,2,1.7,1.8,1.5,8.8,0,4.2,2.2,0,0,,,,07:44:00,1667141040,7.73,17:39:00,1667176740,17.65,9.92,1,1,12,12,6,6,,4,3.9,3.5,3,,,,,,,,
2022-10-29,13.4,8.69,7.85,2.3,,,86,63.7,64.5,43,3.4,1.9,1.9,0.4,18,8.46,9,0,,,102.41,102.2,102.18,101.95,97.18,96.98,96.97,96.76,16100,16100,16100,16100,2,1.6,1.6,1.2,10.2,0,2.8,0.8,0,0,,,,07:42:00,1667054520,7.7,17:41:00,1667090460,17.68,9.98,1,1,11,11,8,8,,4,2.9,2,0,,,,,,,,
2022-10-28,14.8,10.04,10.3,5.8,,,96,66.4,66.5,37,7.2,3.5,3.2,-0.7,17,7.25,8.5,0,32,13,102.18,101.68,101.71,101.23,96.96,96.5,96.51,96.07,16100,16100,16100,16100,1.9,1.7,1.6,1.3,7.7,0,5.3,3.3,0.3,0.8,,,,07:41:00,1666968060,7.68,17:43:00,1667004180,17.72,10.03,2,2,12,13,6,6,,4,2.8,2,0,,,,,,,,
2022-10-27,14.5,9.66,8.9,3.3,,,78,58,62.5,47,5.1,1.7,1.9,-1.3,26,12.08,13,0,41,25,101.43,101.16,101.13,100.84,96.24,95.99,95.97,95.7,16100,16100,16100,16100,2,1.8,1.7,1.4,9.1,0,3.9,1.9,0,0,,,,07:39:00,1666881540,7.65,17:45:00,1666917900,17.75,10.1,1,2,13,14,6,6,,4,3.5,2,0,,,,,,,,
2022-10-26,11.5,7.42,7.95,4.4,,,99,72,68,37,5.9,2,0.8,-4.3,34,9.12,17,0,45,24,101.59,101.3,101.23,100.88,96.39,96.11,96.06,95.72,16100,15966.7,14500,12900,1.9,1.4,1.4,1,10.1,0,3,1,0,2.5,,,,07:37:00,1666795020,7.62,17:47:00,1666831620,17.78,10.17,1,2,9,11,5,5,,4,2.9,2,0,,,,,,,,
2022-10-25,12.5,8.03,7.7,2.9,,,97,66.9,67.5,38,4.1,1.6,1.1,-1.8,24,10.54,12,0,42,16,101.75,101.38,101.31,100.86,96.54,96.2,96.12,95.71,16100,16100,16100,16100,1.6,1.4,1.4,1.1,10.3,0,2.7,0.7,0,0.2,,,,07:36:00,1666708560,7.6,17:48:00,1666745280,17.8,10.2,1,2,10,10,4,4,,4,3.7,2.5,1,,,,,,,,
2022-10-24,12.4,8.45,8.55,4.7,,,94,66.9,73,52,4.7,2.4,2.6,0.5,35,11.46,17.5,0,35,24,101.61,101.15,101.26,100.91,96.42,95.97,96.09,95.76,16100,16100,16100,16100,1.9,1.7,1.6,1.3,9.4,0,3.5,1.6,0,0.4,,,,07:34:00,1666622040,7.57,17:50:00,1666659000,17.83,10.27,1,1,9,9,1,2,,4,3.8,2.5,1,,,,,,,,
2022-10-23,12,4.97,5.09,-1.8,,-3,97,73.8,68.5,40,2.2,0.1,0.2,-1.9,9,4.21,4.5,0,,,101.96,101.72,101.58,101.19,96.71,96.48,96.35,95.98,16100,16100,16100,16100,1.6,1.3,1.3,1,12.9,0,0.1,0,0,0,,,,07:32:00,1666535520,7.53,17:52:00,1666572720,17.87,10.33,2,2,9,9,3,3,,4,2.5,2.5,1,,,,,,,,
2022-10-22,10.7,4.04,4.8,-1.1,,-2,100,86.4,78,56,4,1.7,1.6,-0.7,9,4.75,4.5,0,,,101.12,100.61,100.72,100.32,95.9,95.42,95.53,95.16,16100,14833.3,8450,800,1.6,1.2,1.3,1,13.2,0,0,0,0,0,,,,07:31:00,1666449060,7.52,17:54:00,1666486440,17.9,10.38,1,2,10,10,2,2,,,,,,,,,,,,,
2022-10-21,10.7,7.1,6.15,1.6,,,100,84.7,78.5,57,6.3,4.5,4.2,2.2,35,8.83,17.5,0,48,34,100.95,100.71,100.65,100.35,95.83,95.56,95.51,95.18,16100,14625,10450,4800,1.9,1.6,1.4,1,11.8,0,1.1,0,0,4.8,,,,07:29:00,1666362540,7.48,17:56:00,1666400160,17.93,10.45,1,1,10,10,3,3,,4,3.8,2.5,1,,,,,,,,
2022-10-20,14.7,10.49,9.44,4.2,,,88,68.8,68.5,49,7.6,4.8,5.5,3.4,22,8,11,0,35,35,102.05,101.66,101.51,100.97,96.86,96.48,96.35,95.84,16100,14500,12100,8100,4,2.9,2.5,1,8.6,0,4.4,2.4,0,0,,,,07:27:00,1666276020,7.45,17:58:00,1666313880,17.97,10.52,1,1,13,14,6,6,,4,3.3,2,0,,,,,,,,
2022-10-19,18,8.38,9.6,1.2,,,97,75.5,68.5,40,6.9,3.8,3.8,0.6,11,4.96,5.5,0,,,102.95,102.61,102.52,102.09,97.66,97.37,97.28,96.89,16100,14917.4,13700,11300,5,3,3.5,2,8.4,0,4.6,2.6,0,,,,,07:26:00,1666189560,7.43,18:00:00,1666227600,18,10.57,3,3,15,18,5,5,,0,0,0,0,,,,,,,,
2022-10-18,18.3,7.94,9.2,0.1,,,96,75.5,69,42,6.8,3.3,3.1,-0.5,9,4.67,4.5,0,,,102.75,102.57,102.54,102.33,97.5,97.32,97.31,97.11,16100,15700,12900,9700,3,2.3,2.5,2,8.8,0,4.2,2.2,0,0,,,,07:24:00,1666103040,7.4,18:02:00,1666141320,18.03,10.63,2,3,18,18,2,5,,0,0,0,0,,,,,,,,
2022-10-17,18.1,7.67,8.85,-0.4,,,96,75.9,68.5,41,6.8,3.1,3.4,-0.1,8,3.79,4,0,,,102.41,102.23,102.24,102.07,97.16,97.01,97.02,96.87,16100,16033.3,15300,14500,2.2,1.8,1.7,1.2,9.2,0,3.8,1.8,0,0,,,,07:23:00,1666016580,7.38,18:04:00,1666055040,18.07,10.68,2,2,18,19,3,3,,0,0,0,0,,,,,,,,
2022-10-16,20.4,9.41,10.45,0.5,,,99,76,70,41,8.4,4.8,4.8,1.3,9,4.83,4.5,0,,,102.47,102.23,102.22,101.96,97.22,97.02,96.99,96.77,16100,16100,16100,16100,2.2,1.7,1.6,1,7.5,0,5.5,3.5,0.4,0,,,,07:21:00,1665930060,7.35,18:06:00,1665968760,18.1,10.75,2,2,19,19,3,4,,0,0,0,0,,,,,,,,
2022-10-15,19.3,9.57,10.6,1.9,,,98,77.8,72.5,47,8.1,5.4,5,1.9,9,4.88,4.5,0,,,102.54,102.31,102.33,102.12,97.29,97.09,97.11,96.93,16100,16033.3,15300,14500,2,1.7,1.5,1,7.4,0,5.6,3.6,0.6,0,,,,07:19:00,1665843540,7.32,18:08:00,1665882480,18.13,10.82,3,3,19,19,3,5,,0,0,0,0,,,,,,,,
2022-10-14,19.5,9.9,10.6,1.7,,,95,73.8,68.5,42,7,4.9,4.2,1.3,24,5.96,12,0,32,34,102.19,102.04,102.01,101.84,96.97,96.84,96.82,96.67,16100,16100,16100,16100,2.6,1.8,1.8,1,7.4,0,5.6,3.6,0.6,0,,,,07:18:00,1665757080,7.3,18:10:00,1665796200,18.17,10.87,3,3,18,18,3,4,,1,0,0.5,0,,,,,,,,
2022-10-13,19.1,9.36,10.1,1.1,,,94,71,66.5,39,6.7,3.6,3.7,0.7,9,4.42,4.5,0,,,102.98,102.57,102.55,102.12,97.7,97.35,97.31,96.92,16100,16100,16100,16100,3,1.7,2,1.1,7.9,0,5.1,3.1,0.1,0,,,,07:16:00,1665670560,7.27,18:12:00,1665709920,18.2,10.93,3,3,18,18,2,5,,0,0,0,0,,,,,,,,
2022-10-12,21,10.75,11.25,1.5,,,91,65.3,62,33,5.9,3.6,3.6,1.4,9,4.83,4.5,0,,,102.88,102.72,102.64,102.41,97.66,97.51,97.44,97.22,16100,15900,13700,11300,1.9,1.6,1.6,1.2,6.8,0,6.2,4.2,1.2,0,,,,07:15:00,1665584100,7.25,18:14:00,1665623640,18.23,10.98,3,3,21,21,5,5,,0,0,0,0,,,,,,,,
2022-10-11,20.9,12.05,10.64,0.4,,,73,48.3,49,25,4.2,0.5,1.1,-2.1,24,7.38,12,0,41,34,102.33,102.07,101.94,101.54,97.14,96.9,96.78,96.43,16100,16100,16100,16100,2.2,1.8,1.8,1.3,7.4,0,5.6,3.6,0.6,0,,,,07:13:00,1665497580,7.22,18:16:00,1665537360,18.27,11.05,3,3,20,21,5,7,,4,1.5,2,0,,,,,,,,
2022-10-10,24.9,14.18,13.95,3,25,,95,61.3,63,31,7.8,5.6,5.5,3.2,39,12.92,19.5,0,59,19,101.85,101.19,101.22,100.58,96.7,96.07,96.11,95.52,16100,16100,16100,16100,2,1.6,1.6,1.1,4,0,8.9,7,4,0,,,,07:11:00,1665411060,7.18,18:18:00,1665451080,18.3,11.12,3,3,23,23,3,5,,4,1.2,2,0,,,,,,,,
2022-10-09,22.4,11.84,12.85,3.3,,,97,73.7,69,41,9.2,6.7,6,2.9,15,6.08,7.5,0,,,102.58,102.26,102.24,101.89,97.35,97.07,97.03,96.72,16100,15900,13700,11300,2.4,2.1,2.2,2,5.2,0,7.8,5.8,2.8,0,,,,07:10:00,1665324600,7.17,18:20:00,1665364800,18.33,11.17,4,4,21,21,5,5,,0,0,0,0,,,,,,,,
2022-10-08,22.2,12.26,13.39,4.6,,,97,75.8,70,43,10.1,7.5,7.2,4.3,11,4.96,5.5,0,,,102.75,102.47,102.47,102.19,97.51,97.28,97.26,97.01,16100,16100,16100,16100,3,2.3,2.5,2,4.6,0,8.4,6.4,3.4,0,,,,07:08:00,1665238080,7.13,18:22:00,1665278520,18.37,11.23,3,4,23,23,6,6,,0,0,0,0,,,,,,,,
2022-10-07,20.9,12.62,13.3,5.7,,,96,74.1,71,46,10.3,7.7,8,5.6,9,4.62,4.5,0,,,102.9,102.65,102.66,102.42,97.66,97.45,97.45,97.23,16100,16033.3,15300,14500,3,2.2,2.5,2,4.7,0,8.3,6.3,3.3,0,,,,07:07:00,1665151620,7.12,18:24:00,1665192240,18.4,11.28,3,3,23,23,7,9,,0,0,0,0,,,,,,,,
2022-10-06,23.3,13.41,14.05,4.8,,,94,69,65,36,9.6,7.1,6.9,4.2,13,5.83,6.5,0,28,36,102.81,102.58,102.58,102.36,97.59,97.39,97.39,97.19,16100,15900,13700,11300,2.7,2.2,2.4,2,4,0,9.1,7,4,0,,,,07:05:00,1665065100,7.08,18:27:00,1665106020,18.45,11.37,3,3,24,24,7,10,,0,0,0,0,,,,,,,,
2022-10-05,24.6,14.14,15.1,5.6,25,,94,68.3,64.5,35,11.1,7.5,7.9,4.7,21,5.67,10.5,0,30,34,102.44,102.17,102.18,101.91,97.27,97.01,97.02,96.77,16100,16100,16100,16100,2.9,2.1,2,1.2,2.9,0,10.1,8.1,5.1,0,,,,07:04:00,1664978640,7.07,18:29:00,1665019740,18.48,11.42,4,4,23,24,8,10,,0,0,0,0,,,,,,,,
2022-10-04,24.3,14.18,15.05,5.8,,,94,70.6,65,36,11.3,8.2,8.1,4.9,8,4.12,4,0,,,102.11,101.89,101.87,101.63,96.92,96.74,96.71,96.5,16100,15900,13700,11300,2.8,2.2,2.4,2,3,0,10.1,8.1,5,0,,,,07:02:00,1664892120,7.03,18:31:00,1664933460,18.52,11.48,4,4,25,25,10,10,,0,0,0,0,,,,,,,,
2022-10-03,25.3,14.73,15.55,5.8,26,,97,70.1,66,35,10.9,8.5,8.6,6.3,8,4.71,4,0,,,102.2,101.98,101.99,101.79,97.04,96.83,96.86,96.67,16100,15566.7,12100,8100,2.6,1.7,1.8,1.1,2.5,0,10.6,8.6,5.5,0,,,,07:01:00,1664805660,7.02,18:33:00,1664847180,18.55,11.53,4,4,26,26,10,10,,0,0,0,0,,,,,,,,
2022-10-02,25.2,14.72,15.39,5.6,26,,98,72.5,67.5,37,11.6,9.1,8.5,5.4,22,5.46,11,0,32,33,101.87,101.7,101.69,101.52,96.72,96.57,96.57,96.41,16100,15900,13700,11300,2.2,1.9,1.6,1.1,2.6,0,10.4,8.4,5.4,0,,,,06:59:00,1664719140,6.98,18:35:00,1664760900,18.58,11.6,4,4,26,26,9,9,,0,0,0,0,,,,,,,,
2022-10-01,24.7,14.64,15.5,6.3,26,,98,75.4,70.5,43,11.8,9.7,9.3,6.9,13,5.12,6.5,0,,,102.36,101.98,101.99,101.63,97.15,96.83,96.83,96.5,16100,15900,14500,12900,2.4,2,1.9,1.4,2.5,0,10.5,8.5,5.5,0,,,,06:58:00,1664632680,6.97,18:37:00,1664674620,18.62,11.65,5,5,24,25,12,12,,0,0,0,0,,,,,,,,
2022-09-30,23.7,14.01,14.89,6.1,25,,97,75,70,43,11,9,8.3,5.7,15,5.12,7.5,0,37,34,102.36,102.1,102.13,101.9,97.15,96.94,96.96,96.76,16100,15833.3,13700,11300,2.5,1.8,1.8,1.1,3.1,0,9.9,7.9,4.9,0,,,,06:56:00,1664546160,6.93,18:40:00,1664588400,18.67,11.73,4,4,25,25,11,11,,2,0.1,1,0,,,,,,,,
2022-09-29,19.8,13.9,13.95,8.1,,,94,76.5,75,56,11.3,9.6,9,6.7,9,3.67,4.5,0,,,102.02,101.7,101.67,101.33,96.85,96.57,96.54,96.24,16100,16100,16100,16100,2.4,2,1.8,1.3,4,0,8.9,7,4,0,,,,06:55:00,1664459700,6.92,18:42:00,1664502120,18.7,11.78,3,3,24,24,10,10,,4,1.4,2,0,,,,,,,,
2022-09-28,25,15.7,15.75,6.5,26,,93,66,64.5,36,11.2,8.7,8.4,5.7,15,5.71,7.5,0,,,101.41,101.23,101.21,101.01,96.28,96.13,96.1,95.92,16100,16100,16100,16100,2.7,2.2,2,1.3,2.2,0,10.8,8.8,5.8,0,,,,06:53:00,1664373180,6.88,18:44:00,1664415840,18.73,11.85,4,4,24,24,10,11,,4,0.7,2,0,,,,,,,,
2022-09-27,26.6,14.8,16.05,5.5,27,,96,69.7,65,34,12.9,8.5,9.1,5.2,15,4.75,7.5,0,,,101.68,101.37,101.33,100.99,96.52,96.25,96.2,95.89,16100,16100,16100,16100,2.6,1.8,1.8,1,2,0,11.1,9.1,6,0,,,,06:52:00,1664286720,6.87,18:46:00,1664329560,18.77,11.9,5,5,26,26,9,9,,1,0,0.5,0,,,,,,,,
2022-09-26,24.8,14.76,15.35,5.9,25,,93,68.6,64.5,36,11.6,8.3,8.7,5.7,9,4.58,4.5,0,,,102.21,101.9,101.88,101.54,97.04,96.75,96.73,96.42,16100,16100,16100,16100,2.5,1.6,1.8,1.1,2.6,0,10.3,8.3,5.3,0,,,,06:50:00,1664200200,6.83,18:48:00,1664243280,18.8,11.97,5,5,25,25,9,10,,0,0,0,0,,,,,,,,
2022-09-25,24.3,13.65,14.25,4.2,,,95,67.2,64.5,34,9.3,6.7,6.5,3.6,18,4.75,9,0,39,34,102.72,102.42,102.4,102.08,97.51,97.24,97.22,96.92,16100,16100,16100,16100,1.6,1.3,1.3,1,3.8,0,9.2,7.2,4.2,0,,,,06:49:00,1664113740,6.82,18:50:00,1664157000,18.83,12.02,5,5,24,24,7,10,,0,0,0,0,,,,,,,,
2022-09-24,23.2,13.4,13.55,3.9,,,95,66.7,64,33,7.7,6.4,6.1,4.5,30,8.67,15,0,42,34,102.61,102.43,102.32,102.03,97.42,97.25,97.15,96.88,16100,16100,16100,16100,1.7,1.4,1.4,1,4.5,0,8.6,6.5,3.5,0,,,,06:47:00,1664027220,6.78,18:53:00,1664070780,18.88,12.1,5,5,21,22,8,8,,3,0.2,1.5,0,,,,,,,,
2022-09-23,20.2,14.65,13.39,6.6,,,79,58.7,61.5,44,8.2,6.5,6,3.9,21,9.21,10.5,0,37,19,101.99,101.75,101.74,101.5,96.85,96.62,96.61,96.38,16100,16100,16100,16100,2.3,1.8,1.8,1.4,4.6,0,8.4,6.4,3.4,0,,,,06:46:00,1663940760,6.77,18:55:00,1663984500,18.92,12.15,3,3,21,21,9,9,,4,3,2,0,,,,,,,,
2022-09-22,22.7,12.8,12.8,2.9,,,91,60.6,61,31,7.1,4.3,4.5,1.9,22,11.33,11,0,35,34,101.45,101.21,101.18,100.92,96.33,96.07,96.07,95.81,16100,15833.3,14500,12900,2.5,1.9,1.9,1.3,5.2,0,7.8,5.8,2.8,0,,,,06:44:00,1663854240,6.73,18:57:00,1663898220,18.95,12.22,4,4,24,24,9,9,,0,0,0,0,,,,,,,,
2022-09-21,21.9,10.74,11,0.1,,,93,63.8,60,27,5.8,3,3.1,0.4,9,4.62,4.5,0,,,102.23,101.75,101.74,101.24,97,96.57,96.53,96.07,16100,16100,16100,16100,2.2,1.5,1.6,1.1,7,0,6,4,1,0,,,,06:43:00,1663767780,6.72,18:59:00,1663811940,18.98,12.27,4,5,22,22,5,5,,0,0,0,0,,,,,,,,
2022-09-20,21.2,10.93,11,0.8,,,93,63.2,60,27,5.9,3,3.5,1.2,35,11.65,17.5,0,50,34,102.45,102.19,102.21,101.97,97.24,97,97.01,96.79,16100,16100,16100,16100,1.6,1.2,1.3,1,7,0,6,4,1,0,,,,06:41:00,1663681260,6.68,19:01:00,1663725660,19.02,12.33,4,4,21,21,4,4,,0,0,0,0,,,,,,,,
2022-09-19,22.3,11.63,12.35,2.4,,,96,64.5,60,24,7.6,3.8,4.1,0.6,30,8.58,15,0,46,35,102.05,101.46,101.53,101.02,96.87,96.3,96.37,95.87,16100,15595.8,10050,4000,1.7,1.3,1.4,1,5.7,0,7.3,5.3,2.4,0,,,,06:40:00,1663594800,6.67,19:04:00,1663639440,19.07,12.4,4,5,20,20,5,5,,4,1.2,2,0,,,,,,,,
2022-09-18,18.6,9.96,10.3,2,,,97,72.5,67,37,7.2,4.7,4.8,2.3,8,3.33,4,0,,,101.58,101.28,101.24,100.9,96.39,96.12,96.08,95.77,16100,16100,16100,16100,1.6,1.2,1.3,1,7.7,0,5.3,3.3,0.3,0,,,,06:38:00,1663508280,6.63,19:06:00,1663553160,19.1,12.47,4,4,20,20,5,5,,4,1.2,2,0,,,,,,,,
2022-09-17,18.2,10.68,10.85,3.5,,,93,68.2,66.5,40,6.7,4.5,4.8,2.9,37,13.62,18.5,0,50,34,101.62,101.42,101.4,101.18,96.44,96.27,96.24,96.03,16100,16100,16100,16100,1.6,1.2,1.3,1,7.2,0,5.8,3.8,0.8,0,,,,06:37:00,1663421820,6.62,19:08:00,1663466880,19.13,12.52,4,4,18,18,5,5,,3,0.2,1.5,0,,,,,,,,
2022-09-16,21.4,14.89,14.89,8.4,,,98,71,62,26,14.1,8.8,7.7,1.2,37,11.08,18.5,0,63,28,101.55,101.36,101.32,101.09,96.41,96.26,96.22,96.02,16100,14833.3,12900,9700,2,1.9,1.8,1.5,3.1,0,9.9,7.9,4.9,0.2,,,,06:35:00,1663335300,6.58,19:10:00,1663380600,19.17,12.58,2,2,18,18,6,6,,4,2.8,2,0,,,,,,,,
2022-09-15,24.8,16.86,16.75,8.7,25,,98,73.1,67.5,37,14.2,11.1,11.3,8.4,18,8,9,0,37,20,101.63,101.45,101.44,101.25,96.49,96.34,96.33,96.18,16100,13691.7,10450,4800,3,2.3,2.5,2,1.2,0,11.8,9.8,6.8,1.3,,,,06:34:00,1663248840,6.57,19:12:00,1663294320,19.2,12.63,5,5,22,22,11,11,,4,1.7,2,0,,,,,,,,
2022-09-14,21.5,15.42,16.05,10.6,,,100,85.3,81,62,15.1,12.8,12.9,10.7,9,5.04,4.5,0,35,34,101.42,101.26,101.27,101.12,96.3,96.17,96.18,96.06,16100,11545.8,10450,4800,3,2.5,2.4,1.7,2,0,11.1,9.1,6,1.2,,,,06:32:00,1663162320,6.53,19:15:00,1663208100,19.25,12.72,4,4,20,21,13,13,,4,2.3,2,0,,,,,,,,
2022-09-13,23.4,17.55,17.5,11.6,27,,99,80.8,77,55,15.5,14,13.3,11.1,39,11.17,19.5,0,50,34,101.21,101.03,101.01,100.81,96.12,95.97,95.94,95.76,12900,8537.5,7850,2800,6,5.2,5.2,4.4,0.5,0,12.5,10.5,7.5,0.7,,,,06:31:00,1663075860,6.52,19:17:00,1663121820,19.28,12.77,4,4,21,22,13,13,,4,1.5,2,0,,,,,,,,
2022-09-12,18.4,15.38,13.45,8.5,,,86,77.2,77.5,69,14,11.4,10,6,13,5.96,6.5,0,,,101.81,101.55,101.52,101.23,96.67,96.44,96.4,96.14,12900,10100,10500,8100,6,5.1,5,4,4.5,0,8.4,6.5,3.5,0.2,,,,06:29:00,1662989340,6.48,19:19:00,1663035540,19.32,12.83,5,5,23,23,14,14,,4,2.1,2,0,,,,,,,,
2022-09-11,24.9,14.53,15.14,5.4,,,83,60,54,25,10.1,5.9,6.8,3.6,11,4.83,5.5,0,,,101.93,101.74,101.74,101.56,96.77,96.61,96.61,96.45,16100,15966.7,15300,14500,5,2.8,3.4,1.7,2.9,0,10.1,8.1,5.1,0,,,,06:28:00,1662902880,6.47,19:21:00,1662949260,19.35,12.88,6,6,27,27,13,14,,1,0.1,0.5,0,,,,,,,,
2022-09-10,26.4,14.73,14.6,2.8,25,,79,53.4,51.5,24,7.7,4,4.8,1.9,9,5.08,4.5,0,28,36,102.16,101.83,101.81,101.45,97,96.69,96.66,96.32,16100,15833.3,12900,9700,2.2,1.7,1.8,1.3,3.4,0,9.6,7.6,4.6,0,,,,06:26:00,1662816360,6.43,19:23:00,1662862980,19.38,12.95,6,6,27,28,10,10,,0,0,0,0,,,,,,,,
